cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
1232923;1;31;1;BAR DO ZE ME;4;2021-03-16;1996-05-13;5611201;Não informado;RUA;36;S/N;LOTE 57 QUADRA 110;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6894176;1;10;1;Não informado;8;2015-02-09;2004-07-16;4744002;Não informado;ESTRADA;DE ITAIPUACU;S/N;LOTE 03 QUADRA 29;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4744703;1;85;1;SUNHOUSE;2;2005-11-03;2001-10-25;1622601;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 17 LOTE 02 QD 5;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6925938;1;7;1;Não informado;2;;2004-08-10;4120400;4299501;RUA;RAUL ALFREDO DE ANDRADE;S/N;LOTE  04                  QUADRAAREA;ITAPEBA;24912235.0;RJ;5853;21;36171818;Não informado;Não informado;21;24534182;CONTATOCONSINTEL@YAHOO.COM.BR;Não informado;Não informado
39086749;1;39;1;VETERINARIA SAO BOAVENTURA;8;2007-06-18;1990-11-20;4789099;Não informado;RUA;JOAO DOS SANTOS LEAL;18;Não informado;FLAMENGO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
39253620;1;78;1;Não informado;8;2008-12-31;1992-01-10;893200;0990403;RUA;SETE;SN;LOTE 1 QUADRA 7;SPAR;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
39255799;1;0;1;Não informado;2;2023-01-19;1992-01-22;4789004;4744001;RUA;31;SN;LOTE 14 QUADRA 98;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
39500434;1;96;1;Não informado;8;2008-12-31;1992-05-07;8130300;Não informado;RUA;9 LOTE 12;SN;QUADRA 40 A;JARDIM ATLANTICO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
39527353;1;80;1;Não informado;4;2018-11-30;1992-11-23;7711000;Não informado;RUA;TRINTA E QUATRO - LOTE 25 - QUADRA 29;S/N;SALA  103;JARDIM ATLANTICO - ITAIPUACU;24900001.0;RJ;5853;21;25705197;Não informado;Não informado;21;25705197;seinco@veloxmail.com.br;Não informado;Não informado
4837270;1;2;1;Não informado;2;2021-01-13;2001-12-14;4781400;Não informado;RUA;VITORIA REGIA;SN;LOTE 13 QDR 16 LOJA 1;ITAIPUACU;24910000.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3082939;1;30;1;LAGOA VIVA;8;2015-02-09;1999-04-05;9430800;9493600,9499500;RUA;ATAYDE PARREIRAS;198;211;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3206994;1;95;1;Não informado;8;2008-12-31;1999-05-24;5611201;Não informado;RUA;CAROLINO JETA NASCIMENTO;S/N;QD 01 LT 06 LJ 101;PONTA NEGRA;24900001.0;RJ;5853;21;6371478;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
7319324;1;36;1;Não informado;4;2018-11-30;2004-09-28;9430800;9493600,9499500;AVENIDA;JARDEL FILHO;135;QUADRA 135 LOTE 30;ITAIPUACU/MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
33650755;6;3;2;Não informado;2;2019-01-16;1984-03-29;9430800;9493600,9499500;RUA;DOMICIO GAMA;391;Não informado;MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
