cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
23844856;1;49;1;SAO MIGUEL ARCANJO PRODUTOS RELIGIOSOS;2;2022-02-04;2015-12-15;4789099;Não informado;RUA;PIONEIRO;0;Não informado;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934570.0;RJ;5853;21;26342132.0;Não informado;Não informado;Não informado;Não informado;NATHALIAINNECCO@GMAIL.COM;Não informado;Não informado
23848940;1;30;1;Não informado;8;2017-06-14;2015-12-16;4755502;Não informado;ESTRADA;OSCAR VIEIRA DA COSTA JUNIOR;2091;CASA 9;CAJUEIROS (ITAIPUACU);24932855.0;RJ;5853;21;94096481.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
23854476;1;95;1;LM MATERIAIS DE LIMPEZA;2;2023-02-24;2015-12-16;4789005;Não informado;RUA;CAIO DE FIGUEIREDO;40;LOJA A;INOA (INOA);24942285.0;RJ;5853;21;38580111.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
23867634;1;41;1;LIMPESA;8;2016-05-21;2015-12-18;9700500;5620104;RUA;VINTE E TRES;1;Não informado;CHACARAS DE INOA (INOA);24940190.0;RJ;5853;21;39175464.0;Não informado;Não informado;Não informado;Não informado;fatimabatista904@gmail.com;Não informado;Não informado
23867822;1;70;1;Não informado;4;2021-03-16;2015-12-19;4781400;Não informado;RUA;BABACU;CS02;"LOTE 08;QUADRA 22";CONDADO DE MARICA;24905180.0;RJ;5853;21;71540225.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
23867835;1;49;1;Não informado;8;2022-05-31;2015-12-19;4781400;Não informado;RUA;ANTONIO DOS SANTOS BITTENCOURT;61;Não informado;MUMBUCA;24913800.0;RJ;5853;21;97136787.0;Não informado;Não informado;Não informado;Não informado;FABIANA_BIEL@HOTMAIL.COM;Não informado;Não informado
23885250;1;51;1;MARCIO MARTINS ASSISTENCIA 24H;2;2015-12-25;2015-12-25;4923001;5229002;RUA;ELZIRA DIAS GOMES QUADRA;723;"LOTE 44;QUADRA 377";JARDIM ATLANTICO LESTE (ITAIPUACU);24933555.0;RJ;5853;21;88849079.0;Não informado;Não informado;Não informado;Não informado;MARCIOMARTINSTAXI25H@GMAIL.COM;Não informado;Não informado
23920922;1;12;1;ELAYNE SILVA;8;2018-10-16;2016-01-06;7319002;Não informado;RUA;JUPIRA SILVA QUADRA;12;Não informado;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934195.0;RJ;5853;21;41150349.0;Não informado;Não informado;Não informado;Não informado;elayneth74@gmail.com;Não informado;Não informado
23929369;1;89;1;Não informado;2;2016-01-07;2016-01-07;3299099;1091102;AVENIDA;CLAUDIA RUBIO BRAGANCA (LOT D FELIPE);351;Não informado;SAO JOSE DO IMBASSAI;24930136.0;RJ;5853;21;33634288.0;Não informado;Não informado;Não informado;Não informado;MARYMAURO.PITA@HOTMAIL.COM;Não informado;Não informado
23929917;1;70;1;MERCEARIA OLIVEIRA;8;2016-04-18;2016-01-07;4721102;5620104,4724500,4712100,4721103,4723700,4789005,5611203,4729699,4772500;RUA;WALTER CAETANO DOS SANTOS;215;CASA 02;MUMBUCA;24913865.0;RJ;5853;21;75760160.0;Não informado;Não informado;Não informado;Não informado;nossagalaxia@gmail.com;Não informado;Não informado
23948996;1;67;1;TRANSPORTES ESTAGNE;2;2016-01-11;2016-01-11;4924800;Não informado;RUA;UBA;03;CASA 06;PONTA NEGRA (PONTA NEGRA);24923170.0;RJ;5853;21;65449241.0;Não informado;Não informado;Não informado;Não informado;SILVIOESTAGNE@HOTMAIL.COM;Não informado;Não informado
23966793;1;1;1;Não informado;2;2023-02-16;2016-01-13;8230001;4729699;RUA;FRANCISCO ELIAS DA CRUZ;10;"QUADRA 2;LOTE 10;SLJ";INOA (INOA);24943690.0;RJ;5853;21;26364314.0;Não informado;Não informado;Não informado;Não informado;profsheyla@yahoo.com.br;Não informado;Não informado
23987320;1;82;1;LEUMAS MAKE;2;2016-01-16;2016-01-16;9602502;Não informado;RUA;CENTO E QUATRO;202;LOTE 40 QUADRA 145;CORDEIRINHO (PONTA NEGRA);24921496.0;RJ;5853;21;25975298.0;Não informado;Não informado;Não informado;Não informado;RAISARAMOSDEALMEIDA@GMAIL.COM;Não informado;Não informado
23989793;1;19;1;HORTI FRUTI DA MARILDA;4;2022-01-17;2016-01-18;4724500;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO KM 15;SN;LOJA 132;INOA (INOA);24942375.0;RJ;5853;21;95289976.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
21207762;1;33;1;REI DAS COPIAS;4;2021-03-16;2014-10-10;8219901;4789007;RUA;SENADOR MACEDO SOARES;140;"LOJA 04;QUADRA 0;LOTE A1";CENTRO;24900895.0;RJ;5853;21;26342722.0;Não informado;Não informado;Não informado;Não informado;humberto_centurion@yahoo.com.br;Não informado;Não informado
23998325;1;0;1;MARXSEN BIJU;4;2021-03-16;2016-01-18;4789001;Não informado;RUA;SESSENTA E TRES QUADRA;43;Não informado;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934105.0;RJ;5853;21;82832334.0;Não informado;Não informado;Não informado;Não informado;monica.marxsen@bol.com.br;Não informado;Não informado
24002955;1;46;1;DEV. PATRAO;8;2016-12-20;2016-01-19;5819100;Não informado;RUA;CINQUENTA E SETE QUADRA;0;"QUADRA 233;CASA 1;LOTE 25";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934190.0;RJ;5853;21;98566306.0;Não informado;Não informado;Não informado;Não informado;viniciusfpatrao@gmail.com;Não informado;Não informado
24016730;1;49;1;CRISTIANE DIARISTA;2;2016-01-20;2016-01-20;9700500;Não informado;RUA;RAUL ALFREDO DE ANDRADE;407;CASA 02;CAXITO;24910530.0;RJ;5853;21;97825895.0;Não informado;Não informado;Não informado;Não informado;MARIACRISTIANE737@GMAIL.COM;Não informado;Não informado
24017434;1;62;1;ELETRICISTA MOURA;8;2023-01-26;2016-01-20;4321500;4322301;RUA;UM (JD GUARATIBA A);Qd G;LOTE 18;GUARATIBA (PONTA NEGRA);24916134.0;RJ;5853;21;99499489.0;Não informado;Não informado;Não informado;Não informado;Pamellaseixas@gmail.com;Não informado;Não informado
24023521;1;22;1;CELEIRO DA CRIACAO;4;2021-03-16;2016-01-21;4330402;Não informado;ALAMEDA;GRAVATA;30;CASA;SAO JOSE DO IMBASSAI;24931745.0;RJ;5853;21;98523510.0;Não informado;Não informado;Não informado;Não informado;celeirodacriacaopvc@gmail.com;Não informado;Não informado
24023933;1;62;1;CILENE ROSANGELA DA SILVA STENCEL;8;2018-06-05;2016-01-21;9602501;Não informado;RUA;NOSSA SENHORA APARECIDA;C/01;Não informado;PRAIA DE ITAIPUACU (ITAIPUACU);24936740.0;RJ;5853;21;22257264.0;Não informado;Não informado;Não informado;Não informado;crsstencel@hotmail.com;Não informado;Não informado
24024789;1;89;1;RECANTO FELIZ;8;2023-03-02;2016-01-21;4724500;Não informado;RUA;PAU BRASIL;1616;CASA;ITAPEBA;24913215.0;RJ;5853;21;78559689.0;Não informado;Não informado;Não informado;Não informado;recantofelizes@gmail.com;Não informado;Não informado
24031018;1;19;1;PASTEIS DA NIRA;2;2016-01-22;2016-01-22;5611203;Não informado;RUA;MARQUES DE SAO VICENTE;15;LOTE 10;MARQUES DE MARICA;24904430.0;RJ;5853;21;96625521.0;Não informado;Não informado;Não informado;Não informado;vanderleimello@bol.com.br;Não informado;Não informado
24034884;1;63;1;BAR DO MAURICIO;2;2022-02-11;2016-01-22;4712100;Não informado;RUA;CAPITAO MELO;38;QUADRA 27;RECANTO DE ITAIPUACU (ITAIPUACU);24937010.0;RJ;5853;21;26255412.0;Não informado;Não informado;Não informado;Não informado;dccabral84@globo.com;Não informado;Não informado
24056296;1;20;1;Não informado;8;2020-04-01;2016-01-26;5612100;5620104,1092900,1031700,4721104,1091102,1093701,1091101;RUA;PADRE ARLINDO VIEIRA;0000;LOTE 5 QUADRA 14 ULTIMA CASA;ARACATIBA;24901885.0;RJ;5853;21;26378936.0;Não informado;Não informado;Não informado;Não informado;THAISA_ARAUJO01@HOTMAIL.COM;Não informado;Não informado
24067371;1;59;1;SABOR DE MARICA;2;2016-01-28;2016-01-28;5620104;Não informado;RUA;DEOCLECIANO DAMASCENO FRANCA;20;QUADRA A;CENTRO;24900170.0;RJ;5853;21;26372023.0;Não informado;Não informado;Não informado;Não informado;rodrigootavio@id.uff.br;Não informado;Não informado
24073929;1;9;1;AWG BODY FITNESS SUPLEMENTOS;8;2016-05-01;2016-01-28;4729699;8230002,4781400,4763602;RUA;KAWAN (LOT TERRITORIAL);13;Não informado;CHACARAS DE INOA (INOA);24940265.0;RJ;5853;21;88921758.0;Não informado;Não informado;Não informado;Não informado;wfggarcia@hotmail.com;Não informado;Não informado
24080563;1;3;1;W.A SERVICOS DE CONSTRUCAO CIVIL E REFORMAS;4;2021-03-16;2016-01-29;4399199;Não informado;RUA;DOIS DE AGOSTO;83;"LOTE 07;QUADRA 20";JACAROA;24903175.0;RJ;5853;21;97431317.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24087675;1;88;1;CASSIA PIMENTEL MODAS;2;2023-02-03;2016-01-31;1412603;1412601;ESTRADA;DO CAMBURI;04;CASA rua12;ITAPEBA;24913350.0;RJ;5853;21;93117816.0;Não informado;Não informado;Não informado;Não informado;casspimente@yahoo.com.br;Não informado;Não informado
24098503;1;0;1;JP CANAVRAVA SERVICOS GERAIS;8;2021-03-16;2016-02-02;4322301;3314707,4399103;RUA;QUARENTA E SEIS QUADRA;46;"QUADRA 135;LOTE 44";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934335.0;RJ;5853;21;36453321.0;Não informado;Não informado;Não informado;Não informado;ATENDO.MULTI@GMAIL.COM;Não informado;Não informado
24118049;1;1;1;NAT'S LANCHES;2;2016-02-04;2016-02-04;5620104;Não informado;RUA;ARISTIDES ALVES DE AZEVEDO;6;Não informado;SAO JOSE DO IMBASSAI;24931800.0;RJ;5853;21;85091985.0;Não informado;Não informado;Não informado;Não informado;nmcavalcanti0201@gmail.com;Não informado;Não informado
24125259;1;27;1;AGUA SANTA DO ESPRAIADO;8;2016-05-09;2016-02-04;3600602;Não informado;ESTRADA;DUAS AGUAS;00;Não informado;ESPRAIADO (PONTA NEGRA);24928150.0;RJ;5853;21;88698939.0;Não informado;Não informado;Não informado;Não informado;marcos@mmvambiental.com;Não informado;Não informado
24191559;1;4;1;BACELAR;2;2023-03-02;2016-02-17;8592903;9511800,8599699;RUA;JOAO GOULART QUADRA - DE QUADRA 21 A QUADRA 24;CASA 2;ANEXO QUADRA 24 LOTE 7 CASA 2;JARDIM ATLANTICO OESTE (ITAIPUACU);24935510.0;RJ;5853;21;98355277.0;Não informado;Não informado;Não informado;Não informado;RBSOEIRO@GMAIL.COM;Não informado;Não informado
24192396;1;84;1;SOPHIE BOLOS E DOCURAS;2;2016-02-17;2016-02-17;1091102;5612100,8230002,5620101,1093702,4789099,1093701;RUA;CINQUENTA E UM QUADRA;1;COND casa lote 16 qd190;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934250.0;RJ;5853;21;94574555.0;Não informado;Não informado;Não informado;Não informado;sophiebolosedocuras@gmail.com;Não informado;Não informado
24202306;1;99;1;ESMALTARIA ANDREA;2;2016-02-18;2016-02-18;9602501;Não informado;RUA;SARGENTO WALDIR SILVA QUADRA - DE QUADRA 276 A QUA;02;QUADRA 277, LOTE 29;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934105.0;RJ;5853;21;98680604.0;Não informado;Não informado;Não informado;Não informado;ANDREA35071@HOTMAIL.COM;Não informado;Não informado
24202938;1;52;1;DRINKS PARATY;8;2016-06-07;2016-02-18;5611204;5611201;RUA;CINQUENTA E QUATRO QUADRA;02;LOTE;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934495.0;RJ;5853;21;88198919.0;Não informado;Não informado;Não informado;Não informado;beparati@gmail.com;Não informado;Não informado
24203489;1;67;1;OTICA MENINA DOS OLHOS;8;2020-03-20;2016-02-19;4774100;Não informado;RUA;NOSSA SENHORA DE FATIMA;00;FUNDOS LT 16 QD 24;PRAIA DE ITAIPUACU (ITAIPUACU);24936810.0;RJ;5853;21;67422816.0;Não informado;Não informado;Não informado;Não informado;ALEXSANDRA1995B@GMAIL.COM;Não informado;Não informado
24204595;1;65;1;Não informado;8;2017-01-20;2016-02-19;4781400;Não informado;RUA;SAO BENEDITO;00;LOTE 33 QUADRA 64;BARROCO (ITAIPUACU);24936300.0;RJ;5853;21;75037985.0;Não informado;Não informado;Não informado;Não informado;eliane-moreno@outlook.com;Não informado;Não informado
24206317;1;47;1;Não informado;2;2016-01-27;2016-01-27;8112500;Não informado;RUA;ABREU RANGEL;130;Não informado;CENTRO;24900890.0;RJ;5853;21;27179352.0;21;95614547.0;Não informado;Não informado;Não informado;Não informado;Não informado
24214613;1;90;1;CAKEMANIA;2;2023-01-11;2016-02-21;1091102;Não informado;RUA;DOS IPES (COND RES G PARK III);57;Não informado;CENTRO;24900060.0;RJ;5853;21;69107296.0;Não informado;Não informado;Não informado;Não informado;CONTATODR21@GMAIL.COM;Não informado;Não informado
24219031;1;4;1;R.M.C. DEPOSITO BAR E RESTAURANTE;4;2019-02-06;2014-04-24;4723700;Não informado;RUA;PROJETADA TRINTA E CINCO;SN;"QUADRA: 313; LOTE: 27; LOJA;";JARDIM ATLANTICO LESTE (ITAIPUACU);24933190.0;RJ;5853;21;96518533.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24225519;1;36;1;FABIO CONSTRUCAO EM GERAL;4;2021-03-16;2016-02-23;4399103;4330405,4330404,4322301,4321500;RUA;FERNANDO MENDES;136;CASA 04;INOA (INOA);24942250.0;RJ;5853;21;67029527.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24227063;1;43;1;HIGIA CENTRO MEDICO;2;2016-02-22;2016-02-22;8630503;8640299,8690999;AVENIDA;ROBERTO DA SILVEIRA;591;QUADRA02                  LOTE  12                        PARQUE SANTA CECILIA;CENTRO;24900440.0;RJ;5853;21;26371778.0;21;37311922.0;Não informado;Não informado;FABIOABAQUERO@GMAIL.COM;Não informado;Não informado
24233235;1;91;1;Não informado;2;2020-11-23;2016-02-16;6810201;6810202,6462000;AVENIDA;VEREADOR FRANCISCO SABINO DA COSTA;750;SALA  201-PARTE;CENTRO;24900100.0;RJ;5853;21;22217295.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24236136;1;63;1;SRS INFORMATICA;2;2016-02-23;2016-02-23;9511800;4751202,4751201;RUA;QUATRO (LOT S FRANCISCO);9;Não informado;SAO JOSE DO IMBASSAI;24930644.0;RJ;5853;21;99830202.0;Não informado;Não informado;Não informado;Não informado;musicosilvio@hotmail.com;Não informado;Não informado
24239165;1;89;1;NATHALIA LIMA DA CONCEICAO;8;2019-10-25;2016-02-24;7319003;Não informado;RUA;ESTANISLAU CAMINHA SAMPAIO;5;QUADRA M;MUMBUCA;24913810.0;RJ;5853;21;26370307.0;Não informado;Não informado;Não informado;Não informado;nathalialima1@gmail.com;Não informado;Não informado
24251208;1;41;1;BAR R.M;8;2018-06-20;2016-02-25;5611203;5620104,4723700;ESTRADA VELHA;DE MARICA;SN;"LOTE 09;CASA 04";ITAPEBA;24913270.0;RJ;5853;21;85249928.0;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24257023;1;44;1;CANTINHO DO ACAI;4;2021-03-16;2016-02-26;5611203;Não informado;AVENIDA;GUARUJA;00;"LOTE 14;QUADRA 26";SAO JOSE DO IMBASSAI;24931100.0;RJ;5853;21;36314413.0;Não informado;Não informado;Não informado;Não informado;monicasa11@hotmail.com;Não informado;Não informado
24259357;1;57;1;Não informado;2;2016-02-24;2016-02-24;8112500;Não informado;ESTRADA;OSCAR VIEIRA DA COSTA JUNIOR;S/N;COND  AREA 4A;CAJUEIROS (ITAIPUACU);24932855.0;RJ;5853;21;72039994.0;Não informado;Não informado;Não informado;Não informado;HELENA97AMORIM@GMAIL.COM;Não informado;Não informado
24260915;1;2;1;Não informado;4;2022-11-22;2016-02-26;9609206;1749400;RUA;SAO BENEDITO;QD 63;LOTE 23;BARROCO (ITAIPUACU);24936300.0;RJ;5853;21;26383966.0;Não informado;Não informado;Não informado;Não informado;higorgoto@gmail.com;Não informado;Não informado
24307025;1;9;1;COMIDAS DE IAIA;4;2021-03-16;2016-03-03;1096100;8230002,8230001,4789099,1032599,5620104,5620102,5612100,5620101,1013901,2349499,5611203,5611201,5611204;RODOVIA;ERNANI DO AMARAL PEIXOTO;23000;CASA 202;SAO JOSE DO IMBASSAI;24931000.0;RJ;5853;21;95278750;Não informado;Não informado;Não informado;Não informado;vandazeredo@yahoo.com.br;Não informado;Não informado
24307476;1;38;1;LILIAN RETALHOS E FUXICOS;4;2021-03-16;2016-03-03;3299099;Não informado;PRACA;CONSELHEIRO MACEDO SOARES;000;Não informado;CENTRO;24901005.0;RJ;5853;21;82201933;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24338144;1;10;1;RENOVEIMAGENS;2;2016-03-08;2016-03-08;9002702;2330399,4923001;RUA;MOACYR JOSE SOARES;2 158;Não informado;CENTRO;24901110.0;RJ;5853;21;98764138;Não informado;Não informado;Não informado;Não informado;COOSTAMART@GMAIL.COM;Não informado;Não informado
24342486;1;4;1;Não informado;8;2016-04-05;2016-03-09;4789099;Não informado;RUA;REPUBLICA DOS ITALIANOS;81;Não informado;CENTRO;24900490.0;RJ;5853;21;96478344;Não informado;Não informado;Não informado;Não informado;fgc_carrilho_06@yahoo.com.br;Não informado;Não informado
24343163;1;35;1;Não informado;8;2016-03-24;2016-03-09;7319002;Não informado;RUA;TINHARE;03;"QUADRA 03;LOTE 08";SAO JOSE DO IMBASSAI;24931120.0;RJ;5853;21;64468845;Não informado;Não informado;Não informado;Não informado;paulodoutorplano@gmail.com;Não informado;Não informado
24362208;1;19;1;AGENCIA DE ENFERMAGEM FERNANDO AUGUSTO - MEI;8;2021-06-22;2016-03-11;8712300;Não informado;AVENIDA;ANTONIO CARLOS JOBIM;0;"LOTE 7;QUADRA 2";PONTA NEGRA (PONTA NEGRA);24923005.0;RJ;5853;21;24596903;Não informado;Não informado;Não informado;Não informado;EVENTOSLEONARDOALVES@GMAIL.COM;Não informado;Não informado
24363730;1;15;1;ANA MARIA DA CUNHA MARINS;4;2021-03-16;2016-03-11;9602501;Não informado;RUA;IRINEU FERREIRA PINTO;94;Não informado;PONTA GROSSA;24914345.0;RJ;5853;21;97195803;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24369677;1;60;1;WCS ASSESSORIA.;8;2018-06-15;2016-03-12;9511800;9521500,4321500,9700500;RUA;RODRIGO TEIXEIRA MONTEIRO;s/n;CASA;SAO JOSE DO IMBASSAI;24930436.0;RJ;5853;21;71368902;Não informado;Não informado;Não informado;Não informado;sorafa.werneck@gmail.com;Não informado;Não informado
24371258;1;62;1;OUROBORUS DESIGN AND VISUAL COMMUNICATIONS;8;2022-09-13;2016-03-14;5229099;5819100,5811500,5812302,5812301,5912099,5813100;RUA;DA PAZ QUADRA;126;"LOTE 19;CASA 01";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934620.0;RJ;5853;21;64821513;Não informado;Não informado;Não informado;Não informado;IGOR.IEBRA@GMAIL.COM;Não informado;Não informado
24381800;1;68;1;ROSE ALMEIDA;2;2022-03-24;2016-03-15;1091102;Não informado;RUA;ARLETE GERVAZONI DA SILVA (LOT BSQ FUNDO);00;"CASA;LOTE 16;QUADRA 22";INOA (INOA);24943105.0;RJ;5853;21;72781087;Não informado;Não informado;Não informado;Não informado;ROSEPEREIRADEALMEIDA@HOTMAIL.COM;Não informado;Não informado
24402806;1;74;1;Não informado;8;2018-08-15;2016-03-17;4781400;Não informado;RUA;IRINEU FERREIRA PINTO;590;Não informado;PONTA GROSSA;24914345.0;RJ;5853;21;27295472;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24406277;1;87;1;Não informado;2;2022-08-23;2016-03-17;4781400;Não informado;RUA;IRINEU FERREIRA PINTO;694;Não informado;PONTA GROSSA;24914345.0;RJ;5853;21;26366607;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24407741;1;50;1;Não informado;4;2021-03-16;2016-02-23;6911701;Não informado;RUA;DOUTOR JOAO GOMES DE MATTOS SOBRINHO;72;QUADRA0004                LOTE  0001A               BOX   207A;INOA (INOA);24943180.0;RJ;5853;21;36314413;21;72991378.0;Não informado;Não informado;Não informado;Não informado;Não informado
24420009;1;10;1;ESPACO BELEZA SHOW;2;2022-11-01;2016-03-18;9602501;Não informado;RUA;LAIDE DE SOUZA COLARES;0;"LOTE 05;QUADRA 620";JARDIM ATLANTICO OESTE (ITAIPUACU);24935290.0;RJ;5853;21;26219912;Não informado;Não informado;Não informado;Não informado;JEANFELIPHEMIRANDA@GMAIL.COM;Não informado;Não informado
24420107;1;57;1;GOMES MANUTENCAO ELETRICA;2;2022-01-05;2016-03-18;4321500;4330404,9511800,4322302,4329104,4322301,6190699;RUA;ALBERTO RIBEIRO DE ALMEIDA;SN;CASA Lote 12 Quadra 14;SPAR (INOA);24944390.0;RJ;5853;21;92426801;Não informado;Não informado;Não informado;Não informado;gui2008b@hotmail.com;Não informado;Não informado
24438018;1;38;1;CAROL;4;2021-03-16;2016-03-22;4789005;Não informado;AVENIDA;PREFEITO ALCEBIADES MENDES;4;Não informado;SAO JOSE DO IMBASSAI;24931870.0;RJ;5853;21;96558259;Não informado;Não informado;Não informado;Não informado;Caroline.rsms2@gmail.com;Não informado;Não informado
24438882;1;30;1;CAJUEIRO DE MARICA;2;2016-03-22;2016-03-22;4784900;4635401,4681803,4691500,4637199,4729699,4757100,4930203;ESTRADA;OSCAR VIEIRA DA COSTA JUNIOR;172;Não informado;JARDIM ATLANTICO LESTE (ITAIPUACU);24933890.0;RJ;5853;21;26722954;21;36735311.0;21;26722954;LAA.AMARAL@IG.COM.BR;Não informado;Não informado
24442560;1;64;1;MICHELE COELHO MAOS E PES;4;2021-03-16;2016-03-22;9602501;Não informado;RUA;ALVARES DE CASTRO;198;"SALA 01;CASA 04";CENTRO;24900880.0;RJ;5853;21;98228014;Não informado;Não informado;Não informado;Não informado;micheldonascimentocoelhosouza@gmail.com;Não informado;Não informado
24457920;1;0;1;PRINT FAST MOBILE;2;2016-03-24;2016-03-24;5819100;1813001,4761003,6201502,7410299,7420001;RUA;VAN LERBERGUE;SN;QUADRA15                  LOTE  3 A                 LOJA  27;JARDIM ATLANTICO OESTE (ITAIPUACU);24935440.0;RJ;5853;21;87002204;Não informado;Não informado;Não informado;Não informado;ANDRECLEAO@GMAIL.COM;Não informado;Não informado
24462217;1;81;1;JL RACOES & SERVICOS ME;8;2019-01-08;2016-03-28;4789004;9609208,4771704;RUA;MARIA ANTONIA PEREIRA SOARES;1946;LOJA 02.;PARQUE NANCI;24914170.0;RJ;5853;21;26340147;Não informado;Não informado;Não informado;Não informado;LUCIANAOLUM@GMAIL.COM;Não informado;Não informado
24511737;1;37;1;ECO SANTI RACOES E AGUA;2;2016-04-04;2016-04-04;4789004;Não informado;RUA;ONZE DE JUNHO;Sn;"QUADRA 25;LOTE 06";CORDEIRINHO (PONTA NEGRA);24921424.0;RJ;5853;21;84298322;Não informado;Não informado;Não informado;Não informado;rgr_monica4@hotmail.com;Não informado;Não informado
24519484;1;48;1;Não informado;2;2016-04-04;2016-04-04;1091102;9602501;RUA;FERNANDO MENDES;64;Não informado;INOA (INOA);24942250.0;RJ;5853;21;84437675;Não informado;Não informado;Não informado;Não informado;GRACIELERODRIGUES10@HOTMAIL.COM;Não informado;Não informado
24539715;1;85;1;LE TRANSPORTES;2;2023-01-17;2016-04-06;4929902;5229099,4923001,4929901;RUA;QUARENTA E DOIS;109;Não informado;GUARATIBA (PONTA NEGRA);24916295.0;RJ;5853;21;64306579;Não informado;Não informado;Não informado;Não informado;LFREITASPINTO@GMAIL.COM;Não informado;Não informado
24546956;1;51;1;AGROPET;8;2023-01-09;2016-04-07;4789004;Não informado;RUA;VAN LERBERGUE QUADRA;112;"LOTE 28;LOJA 5";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934025.0;RJ;5853;21;21823688;Não informado;Não informado;Não informado;Não informado;deliovalerios@gmail.com;Não informado;Não informado
24559903;1;75;1;FLASH BACK BAR E DEPOSITO;8;2023-03-17;2016-04-10;5611204;5620104,4723700,5611201;AVENIDA;CARLOS MARIGHELLA;05;"QUADRA 28;LOTE 05";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934630.0;RJ;5853;21;26381850;Não informado;Não informado;Não informado;Não informado;izabelmenesesviana@outlook.com;Não informado;Não informado
24565256;1;4;1;FUN COFFEE;2;2016-04-11;2016-04-11;3321000;7739099;RUA;SEBASTIAO VELASCO;lt.20;QUADRA 05;UBATIBA;24908660.0;RJ;5853;21;25113953;Não informado;Não informado;Não informado;Não informado;paulinha.msa40@gmail.com;Não informado;Não informado
24613319;1;50;1;NALDINHO;4;2021-03-16;2016-04-18;4399103;Não informado;RUA;ANTONIO JOSE DOS SANTOS;00;"LOTE 07;QUADRA 66";JARDIM ATLANTICO OESTE (ITAIPUACU);24935620.0;RJ;5853;21;97960852;Não informado;Não informado;Não informado;Não informado;cordeiro.naldinhoabreu@gmail.com;Não informado;Não informado
24619564;1;75;1;NELIO'S LANCHES;8;2017-01-13;2016-04-18;5620104;Não informado;RUA;DOIS (JD GUARATIBA B);0;Não informado;GUARATIBA (PONTA NEGRA);24916145.0;RJ;5853;21;97077775;Não informado;Não informado;Não informado;Não informado;neliogoncalves56@gmail.com;Não informado;Não informado
24625521;1;0;1;ROLE DO MARKETING;2;2021-04-28;2016-04-19;5912099;5819100,4781400;RUA;VAN LERBERGUE QUADRA;8004;"APT 204;LOTE 1;QUADRA 77";BARROCO (ITAIPUACU);24936470.0;RJ;5853;21;37103627;Não informado;Não informado;Não informado;Não informado;MARCELYPINHEIRO01@GMAIL.COM;Não informado;Não informado
24631135;1;13;1;TEMPERO DE MARICA;2;2016-04-19;2016-04-19;5620104;4723700;RUA;DOS QUINTANILHAS;SN;LOTE 01 QUADRA 00;CENTRO;24900155.0;RJ;5853;21;37315301;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24640939;1;89;1;ANA CRISTINA;2;2016-04-21;2016-04-21;1412601;5620104,4723700,4729699,5612100,5611203;RUA;LUCIO JOSE DE MARINS;38;Não informado;ZACARIAS;24915130.0;RJ;5853;21;37311761;Não informado;Não informado;Não informado;Não informado;ANACRISTINADEABREU@YAHOO.COM;Não informado;Não informado
24655783;1;0;1;SILVAN MARQUES;2;2016-04-25;2016-04-25;3299099;4330405,4722901,1629301,2599301;ESTRADA;MARQUES DE VALENCA;SN;LOTE 13 QUADRA 29;UBATIBA;24908750.0;RJ;5853;21;86630925;Não informado;Não informado;Não informado;Não informado;silvan.marques.machado@gmail.com;Não informado;Não informado
